rating,review,split
positive,"what time is it there ? is not easy . it haunts you , you can't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . 
",train
positive,"top-notch action powers this romantic drama . 
",train
positive,"nachtwey clears the cynicism right out of you . he makes you realize that deep inside righteousness can be found a tough beauty . 
",train
positive,"using an endearing cast , writer/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred . 
",train
positive,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters . 
",train
positive,"davis' candid , archly funny and deeply authentic take on intimate relationships comes to fruition in her sophomore effort . 
",train
positive,"smith is careful not to make fun of these curious owners of architectural oddities . instead , he shows them the respect they are due . 
",train
positive,"a harrowing account of a psychological breakdown . 
",train
positive,"the story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a chord in me . 
",train
positive,"a completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration . 
",train
positive," . . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor . 
",train
positive,"despite modest aspirations its occasional charms are not to be dismissed . 
",train
positive,"a very capable nailbiter . 
",train
positive,"manages to please its intended audience -- children -- without placing their parents in a coma-like state . 
",train
positive,"steers , in his feature film debut , has created a brilliant motion picture . 
",train
positive,"just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing . 
",train
positive,"the last scenes of the film are anguished , bitter and truthful . mr . koshashvili is a director to watch . 
",train
positive,"it might be tempting to regard mr . andrew and his collaborators as oddballs , but mr . earnhart's quizzical , charming movie allows us to see them , finally , as artists . 
",train
positive,"intriguing and stylish . 
",train
positive,"ranks among willams' best screen work . 
",train
positive,"among the year's most intriguing explorations of alientation . 
",train
positive,"a heroic tale of persistence that is sure to win viewers' hearts . 
",train
positive,"if reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show isn't subversive so much as it is nit-picky about the hypocrisies of our time . 
",train
positive,"a fine production with splendid singing by angela gheorghiu , ruggero raimondi , and roberto alagna . 
",train
positive,"perfectly pitched between comedy and tragedy , hope and despair , about schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness . 
",train
positive," . . . with "" the bourne identity "" we return to the more traditional action genre . 
",train
positive,"this new time machine is hardly perfect… yet it proves surprisingly serviceable . even at its worst , it's not half-bad . 
",train
positive,"rare birds has more than enough charm to make it memorable . 
",train
positive,"the movie plays up the cartoon's more obvious strength of snazziness while neglecting its less conspicuous writing strength . 
",train
positive,"all right , so it's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast . 
",train
positive,"more mature than fatal attraction , more complete than indecent proposal and more relevant than 9 ½ weeks , unfaithful is at once intimate and universal cinema . 
",train
positive,"ultimately too repellent to fully endear itself to american art house audiences , but it is notable for its stylistic austerity and forcefulness . 
",train
positive,"may be far from the best of the series , but it's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . 
",train
positive,"one of the best inside-show-biz yarns ever . 
",train
positive,"fudges fact and fancy with such confidence that we feel as if we're seeing something purer than the real thing . 
",train
positive,"if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest . 
",train
positive,"guaranteed to move anyone who ever shook , rattled , or rolled . 
",train
positive,"mr . deeds is , as comedy goes , very silly -- and in the best way . 
",train
positive,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating . 
",train
positive,"significantly better than its 2002 children's-movie competition . 
",train
positive,"as the dominant christine , sylvie testud is icily brilliant . 
",train
positive,"a must-see for fans of thoughtful war films and those interested in the sights and sounds of battle . 
",train
positive,"mais um momento inspirado de david fincher . 
",train
positive," "" the dangerous lives of altar boys "" has flaws , but it also has humor and heart and very talented young actors
",train
positive,"payne has created a beautiful canvas , and nicholson proves once again that he's the best brush in the business . 
",train
positive,"saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory . 
",train
positive,"munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their personalities . his scenes are short and often unexpected . 
",train
positive,"i won't argue with anyone who calls 'slackers' dumb , insulting , or childish . . . but i laughed so much that i didn't mind . 
",train
positive,"broomfield reveals an ironic manifestation of institutionalized slavery that ties a black-owned record label with a white-empowered police force . 
",train
positive,"despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over . 
",train
positive,"it's refreshing to see a romance this smart . 
",train
positive,"gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western . 
",train
positive,"reggio's continual visual barrage is absorbing as well as thought-provoking . 
",train
positive,"vividly conveys the shadow side of the 30-year friendship between two english women . 
",train
positive,"a coming-of-age movie that hollywood wouldn't have the guts to make . 
",train
positive,"sex with strangers is fascinating . . . 
",train
positive,"fulford-wierzbicki . . . deftly captures the wise-beyond-her-years teen . 
",train
positive,"koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and , in turn , his self-inflicted retaliation . 
",train
positive,"that storytelling has value cannot be denied . not even solondz's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it . 
",train
positive,"the comic performances are all spot on , especially lee ross's turn as ken . 
",train
positive,"allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . 
",train
positive,"[reynolds] takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . 
",train
positive,"ramsay is clearly extraordinarily talented , and based on three short films and two features , here's betting her third feature will be something to behold . 
",train
positive,"its direction , its script , and weaver's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that's what you're in the mood for . 
",train
positive,"perhaps the best sports movie i've ever seen . 
",train
positive,"playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant . 
",train
positive,"a bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract frank tashlin comedy and as a playful recapitulation of the artist's career . 
",train
positive,"there's a spontaneity to the chateau , a sense of light-heartedness , that makes it attractive throughout . 
",train
positive,"director nancy savoca's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could . 
",train
positive,"the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that wasn't at least watchable . but it's also disappointing to a certain degree . 
",train
positive," . . . a story , an old and scary one , about the monsters we make , and the vengeance they take . 
",train
positive,"serious and thoughtful . 
",train
positive,"the problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart . 
",train
positive,"most impressive , though , is the film's open-ended finale that refuses to entirely close its characters' emotional wounds . 
",train
positive,"a surprisingly sweet and gentle comedy . 
",train
positive,"it won't hold up over the long haul , but in the moment , finch's tale provides the forgettable pleasures of a saturday matinee . 
",train
positive,"a real audience-pleaser that will strike a chord with anyone who's ever waited in a doctor's office , emergency room , hospital bed or insurance company office . 
",train
positive,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare . 
",train
positive,"more a load of enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent . 
",train
positive,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices . 
",train
positive,"ferrara's best film in years . 
",train
positive,"a genuine mind-bender . 
",train
positive,"spielberg's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later . 
",train
positive,"sorvino is delightful in the central role . she nearly glows with enthusiasm , sensuality and a conniving wit . 
",train
positive,"greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders . 
",train
positive,"the work of an artist tormented by his heritage , using his storytelling ability to honor the many faceless victims . 
",train
positive,"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story . 
",train
positive,"the performers are so spot on , it is hard to conceive anyone else in their roles . 
",train
positive,"a perceptive , good-natured movie . 
",train
positive,"there's a disreputable air about the whole thing , and that's what makes it irresistible . 
",train
positive,"[grant's] bumbling magic takes over the film , and it turns out to be another winning star vehicle . 
",train
positive,"occasionally melodramatic , it's also extremely effective . 
",train
positive,"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale . 
",train
positive,"highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it . 
",train
positive,"although german cooking does not come readily to mind when considering the world's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . 
",train
positive,"this beautifully animated epic is never dull . 
",train
positive," . it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . . . 
",train
positive,"'interesante y disfrutable trabajo gracias a que prescinde del clásico elemento estadounidense patriotero y manipulador . '
",train
positive,"brown sugar signals director rick famuyiwa's emergence as an articulate , grown-up voice in african-american cinema . 
",train
positive,"the best film of the year 2002 . 
",train
positive,"demonstrates a vivid imagination and an impressive style that result in some terrific setpieces . 
",train
positive,"looking aristocratic , luminous yet careworn in jane hamilton's exemplary costumes , rampling gives a performance that could not be improved upon . 
",train
positive,"os universos de chuck barris e charlie kaufman são complementares . e igualmente fascinantes . 
",train
positive,"the film is a hoot , and is just as good , if not better than much of what's on saturday morning tv especially the pseudo-educational stuff we all can't stand . 
",train
positive,"sweetly sexy , funny and touching . 
",train
positive,"can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ? 
",train
positive,"the powerpuff girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact . 
",train
positive,"there aren't too many films that can be as simultaneously funny , offbeat and heartwarming ( without a thick shmear of the goo , at least ) , but "" elling "" manages to do all three quite well , making it one of the year's most enjoyable releases . 
",train
positive,"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length . 
",train
positive," . . . a funny yet dark and seedy clash of cultures and generations . 
",train
positive,"demonstrates the unusual power of thoughtful , subjective filmmaking . 
",train
positive,"it's jagger's bone-dry , mournfully brittle delivery that gives the film its bittersweet bite . 
",train
positive,"on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique . 
",train
positive,"instead of a hyperbolic beat-charged urban western , it's an unpretentious , sociologically pointed slice of life . 
",train
positive,"[an] absorbing documentary . 
",train
positive,"superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen . 
",train
positive,"its compelling mix of trial movie , escape movie and unexpected fable ensures the film never feels draggy . 
",train
positive,"while obviously aimed at kids , the country bears . . . should keep parents amused with its low groan-to-guffaw ratio . 
",train
positive,"digital-video documentary about stand-up comedians is a great glimpse into a very different world . 
",train
positive,"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized . 
",train
positive,"one of the smartest takes on singles culture i've seen in a long time . 
",train
positive,"the story , like life , refuses to be simple , and the result is a compelling slice of awkward emotions . 
",train
positive,"to those who have not read the book , the film is a much better mother-daughter tale than last summer's 'divine secrets of the ya-ya sisterhood , ' but that's not saying much . 
",train
positive,"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown . 
",train
positive,"more than makes up for its mawkish posing by offering rousing spates of genuine feeling . 
",train
positive,"like an episode of mtv's undressed , with 20 times the creativity but without any more substance . . . indulgently entertaining but could have and should have been deeper . 
",train
positive,"if you can push on through the slow spots , you'll be rewarded with some fine acting . 
",train
positive,"exactly what its title implies : lusty , boisterous and utterly charming . 
",train
positive,"a thoughtful and surprisingly affecting portrait of a screwed-up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause . 
",train
positive,"if it's possible for a sequel to outshine the original , then sl2 does just that . 
",train
positive,"this is one of mr . chabrol's subtlest works , but also one of his most uncanny . 
",train
positive,"a truly wonderful tale combined with stunning animation . 
",train
positive,"dense and thoughtful and brimming with ideas that are too complex to be rapidly absorbed . 
",train
positive,"the series' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls' amusing personalities . 
",train
positive,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . 
",train
positive,"stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation . 
",train
positive,"believes so fervently in humanity that it feels almost anachronistic , and it is too cute by half . but arriving at a particularly dark moment in history , it offers flickering reminders of the ties that bind us . 
",train
positive,"sex is one of those films that aims to confuse . 
",train
positive,"the pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze . 
",train
positive,"though the plot is predictable , the movie never feels formulaic , because the attention is on the nuances of the emotional development of the delicate characters . 
",train
positive,"with amazing finesse , the film shadows heidi's trip back to vietnam and the city where her mother , mai thi kim , still lives . 
",train
positive,"be patient with the lovely hush ! and your reward will be a thoughtful , emotional movie experience . 
",train
positive,"a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime . 
",train
positive,"wiseman is patient and uncompromising , letting his camera observe and record the lives of women torn apart by a legacy of abuse . 
",train
positive,"[hayek] throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo . 
",train
positive,"the picture runs a mere 84 minutes , but it's no glance . it's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing . 
",train
positive,"a terrific insider look at the star-making machinery of tinseltown . 
",train
positive,"more of the same from taiwanese auteur tsai ming-liang , which is good news to anyone who's fallen under the sweet , melancholy spell of this unique director's previous films . 
",train
positive,"while not quite "" shrek "" or monsters , inc . "" , it's not too bad . it's worth taking the kids to . 
",train
positive,"the movie stays afloat thanks to its hallucinatory production design . 
",train
positive,"director andrew niccol . . . demonstrates a wry understanding of the quirks of fame . his healthy sense of satire is light and fun . . . . 
",train
positive,"this is a film well worth seeing , talking and singing heads and all . 
",train
positive,"if this movie leaves you cool , it also leaves you intriguingly contemplative . 
",train
positive,"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain . 
",train
positive,"like leon , it's frustrating and still oddly likable . 
",train
positive,"evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good . 
",train
positive,"leigh is one of the rare directors who feels acting is the heart and soul of cinema . he allows his cast members to make creative contributions to the story and dialogue . this method almost never fails him , and it works superbly here . 
",train
positive,"suffice to say that after seeing this movie in imax form , you'll be more acquainted with the tiniest details of tom hanks' face than his wife is . 
",train
positive,"throws in enough clever and unexpected twists to make the formula feel fresh . 
",train
positive,"to the degree that ivans xtc . works , it's thanks to huston's revelatory performance . 
",train
positive,"cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most . 
",train
positive,"richly entertaining and suggestive of any number of metaphorical readings . 
",train
positive,"for those in search of something different , wendigo is a genuinely bone-chilling tale . 
",train
positive,"for the most part , it's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . 
",train
positive,"those who want to be jolted out of their gourd should drop everything and run to ichi . 
",train
positive,"one of the most exciting action films to come out of china in recent years . 
",train
positive,"time out is existential drama without any of the pretension associated with the term . 
",train
positive,"the fast runner' transports the viewer into an unusual space
",train
positive,"sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments . 
",train
positive,"it's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety . 
",train
positive,"a map of the inner rhythms of love and jealousy and sacrifice drawn with a master's steady stroke . 
",train
positive,"jeong-hyang lee's film is deceptively simple , deeply satisfying . 
",train
positive,"simultaneously heartbreakingly beautiful and exquisitely sad . 
",train
positive,"this movie may not have the highest production values you've ever seen , but it's the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep . 
",train
positive,"a fast-moving and remarkable film that appears destined to become a landmark in japanese animation . 
",train
positive,"if you like blood , guts and crazy beasts stalking men with guns though . . . you will likely enjoy this monster . 
",train
positive,"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients . 
",train
positive,"a remarkable film by bernard rose . 
",train
positive,"the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . 
",train
positive," ( a ) hollywood sheen bedevils the film from the very beginning . . . ( but ) lohman's moist , deeply emotional eyes shine through this bogus veneer . . . 
",train
positive,"very well-written and very well-acted . 
",train
positive,"it will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster . 
",train
positive,"look , this is a terrific flick replete with dazzling camera-work , dancing and music . 
",train
positive,"great character interaction . 
",train
positive,"an impossible romance , but we root for the patronized iranian lad . 
",train
positive,"a uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot . 
",train
positive,"this is christmas future for a lot of baby boomers . 
",train
positive,"it's technically sumptuous but also almost wildly alive . 
",train
positive,"pretty good little movie . 
",train
positive,"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard's finest work . 
",train
positive,"puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman . 
",train
positive,"a carefully structured scream of consciousness that is tortured and unsettling--but unquestionably alive . 
",train
positive,"the movie has no respect for laws , political correctness or common decency , but it displays something more important : respect for its flawed , crazy people . 
",train
positive,"a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades . 
",train
positive,"there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action . 
",train
positive,"manages to be wholesome and subversive at the same time . 
",train
positive,"this isn't a stand up and cheer flick ; it's a sit down and ponder affair . and thanks to kline's superbly nuanced performance , that pondering is highly pleasurable . 
",train
positive,"a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm . 
",train
positive,"i am more offended by his lack of faith in his audience than by anything on display here . 
",train
positive,"nicely combines the enigmatic features of 'memento' with the hallucinatory drug culture of 'requiem for a dream . '
",train
positive,"a quirky comedy set in newfoundland that cleverly captures the dry wit that's so prevalent on the rock . 
",train
positive,"the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses . 
",train
positive,"psychologically revealing . 
",train
positive,"one funny popcorn flick . 
",train
positive,"an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character . 
",train
positive,"kosminsky . . . puts enough salt into the wounds of the tortured and self-conscious material to make it sting . 
",train
positive,"an absurdist spider web . 
",train
positive,"probably the best case for christianity since chesterton and lewis . 
",train
positive,"this delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director . 
",train
positive,"a first-class road movie that proves you can run away from home , but your ego and all your problems go with you . 
",train
positive,"what sets ms . birot's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents . 
",train
positive,"ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar . 
",train
positive,"one can't deny its seriousness and quality . 
",train
positive,"an asian neo-realist treasure . 
",train
positive,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time . 
",train
positive,"one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm . 
",train
positive,"the movie's seams may show . . . but pellington gives "" mothman "" an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling . 
",train
positive,"daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation . 
",train
positive,"the concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers . 
",train
positive,"the cast , collectively a successful example of the lovable-loser protagonist , shows deft comic timing . 
",train
positive,"an idealistic love story that brings out the latent 15-year-old romantic in everyone . 
",train
positive,"a fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the new age . 
",train
positive,"a quiet , pure , elliptical film
",train
positive,"this seductive tease of a thriller gets the job done . it's a scorcher . 
",train
positive,"the performances of the four main actresses bring their characters to life . a little melodramatic , but with enough hope to keep you engaged . 
",train
positive,"despite its flaws . . . belinsky is still able to create an engaging story that keeps you guessing at almost every turn . 
",train
positive,"the inhospitability of the land emphasizes the spare precision of the narratives and helps to give them an atavistic power , as if they were tales that had been handed down since the beginning of time . 
",train
positive,"earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing . 
",train
positive,"there's a lot to recommend read my lips . 
",train
positive,"you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll . 
",train
positive,"[dong] makes a valiant effort to understand everyone's point of view , and he does such a good job of it that family fundamentals gets you riled up . 
",train
positive,"a modest pleasure that accomplishes its goals with ease and confidence . 
",train
positive,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women . 
",train
positive,"while not as aggressively impressive as its american counterpart , "" in the bedroom , "" moretti's film makes its own , quieter observations
",train
positive,"a deliciously nonsensical comedy about a city coming apart at its seams . 
",train
positive,"a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino . 
",train
positive,"it's consistently funny , in an irresistible junior-high way , and consistently free of any gag that would force you to give it a millisecond of thought . 
",train
positive,"this is one of polanski's best films . 
",train
positive,"it's a beautiful film , full of elaborate and twisted characters - and it's also pretty funny . 
",train
positive," "" mr . deeds "" is suitable summer entertainment that offers escapism without requiring a great deal of thought . 
",train
positive,"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion . 
",train
positive,"cannon's confidence and laid-back good spirits are , with the drumming routines , among the film's saving graces . 
",train
positive,"birthday girl doesn't try to surprise us with plot twists , but rather seems to enjoy its own transparency . 
",train
positive,"compassionately explores the seemingly irreconcilable situation between conservative christian parents and their estranged gay and lesbian children . 
",train
positive,"the year's greatest adventure , and jackson's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate . 
",train
positive,"lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree . 
",train
positive,"a compelling film . 
",train
positive,"the entire cast is first-rate , especially sorvino . 
",train
positive,"as a singular character study , it's perfect . it's also the year's sweetest movie . 
",train
positive,"the film becomes an overwhelming pleasure , and you find yourself rooting for gai's character to avoid the fate that has befallen every other carmen before her . 
",train
positive,"open-minded kids -- kids who read , kids who dream -- will be comforted by the way it deals with big issues like death and destiny . 
",train
positive,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday . 
",train
positive," . . . a polished and relatively sincere piece of escapism . 
",train
positive,"frida isn't that much different from many a hollywood romance . what sets it apart is the vision that taymor , the avant garde director of broadway's the lion king and the film titus , brings . 
",train
positive,"long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean . 
",train
positive,"garcía bernal and talancón are an immensely appealing couple , and even though their story is predictable , you'll want things to work out . 
",train
positive,"i liked about schmidt a lot , but i have a feeling that i would have liked it much more if harry & tonto never existed . 
",train
positive,"a very funny movie . 
",train
positive,"no screen fantasy-adventure in recent memory has the showmanship of clones' last 45 minutes . 
",train
positive,"if the very concept makes you nervous . . . you'll have an idea of the film's creepy , scary effectiveness . 
",train
positive," . . . brian de palma is utterly mad : cinema mad , set-piece mad , style mad . it's a beautiful madness . 
",train
positive," with one exception , every blighter in this particular south london housing project digs into dysfunction like it's a big , comforting jar of marmite , to be slathered on crackers and served as a feast of bleakness . 
",train
positive,"wang xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men . 
",train
positive,"she's all-powerful , a voice for a pop-cyber culture that feeds on her bjorkness . 
",train
positive," . . . enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games . 
",train
positive,"the laser-projected paintings provide a spell-casting beauty , while russell and dreyfus are a romantic pairing of hearts , preciously exposed as history corners them . 
",train
positive,"george clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years . 
",train
positive,"beautiful to watch and holds a certain charm . 
",train
positive,"ryan gosling . . . is at 22 a powerful young actor . 
",train
positive,"audacious-impossible yet compelling . . . 
",train
positive,"aside from rohmer's bold choices regarding point of view , the lady and the duke represents the filmmaker's lifelong concern with formalist experimentation in cinematic art . 
",train
positive,"although some viewers will not be able to stomach so much tongue-in-cheek weirdness , those who do will have found a cult favorite to enjoy for a lifetime . 
",train
positive,"performances all around are tops , with the two leads delivering oscar-caliber performances . 
",train
positive,"never mind whether you buy the stuff about barris being a cia hit man . the kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive . 
",train
positive,"when your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily . 
",train
positive,"to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment . 
",train
positive,"while its careful pace and seemingly opaque story may not satisfy every moviegoer's appetite , the film's final scene is soaringly , transparently moving . 
",train
positive,"a brutally dry satire of middle american numbness . 
",train
positive,"haynes has so fanatically fetishized every bizarre old-movie idiosyncrasy with such monastic devotion you're not sure if you should applaud or look into having him committed . 
",train
positive,"an excellent romp that boasts both a heart and a mind . 
",train
positive,"elvira fans could hardly ask for more . 
",val
positive,"brings awareness to an issue often overlooked -- women's depression . 
",val
positive," . . . in no way original , or even all that memorable , but as downtown saturday matinee brain candy , it doesn't disappoint . 
",val
positive,"a thoroughly entertaining comedy that uses grant's own twist of acidity to prevent itself from succumbing to its own bathos . 
",val
positive,"nothing short of a masterpiece -- and a challenging one . 
",val
positive,"the movie itself is far from disappointing , offering an original take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis . 
",val
positive,"for veggietales fans , this is more appetizing than a side dish of asparagus . if you're not a fan , it might be like trying to eat brussels sprouts . 
",val
positive,"a moving and not infrequently breathtaking film . 
",val
positive,"whatever complaints i might have , i'd take [its] earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor's club any time . 
",val
positive,"falls neatly into the category of good stupid fun . 
",val
positive,"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . 
",val
positive,"birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie's darker turns . 
",val
positive,"i had more fun watching spy than i had with most of the big summer movies . 
",val
positive,"my oh my , is this an invigorating , electric movie . 
",val
positive,"in death to smoochy , we don't get williams' usual tear and a smile , just sneers and bile , and the spectacle is nothing short of refreshing . 
",val
positive,"reign of fire just might go down as one of the all-time great apocalypse movies . 
",val
positive,"a film of epic scale with an intimate feeling , a saga of the ups and downs of friendships . 
",val
positive,"both lead performances are oscar-size . quaid is utterly fearless as the tortured husband living a painful lie , and moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between jane wyman and june cleaver . 
",val
positive,"a budget affair that exposes the generally sad existence of the bedouins while providing a precious twinkle of insight into their lives . 
",val
positive,"'si bien no logra desarrollarse como un gran drama , tampoco es tan superficial como muchas cintas que pecan de pretenciosas y que resultan totalmente banales . '
",val
positive,"kids should have a stirring time at this beautifully drawn movie . and adults will at least have a dream image of the west to savor whenever the film's lamer instincts are in the saddle . 
",val
positive,"i know that i'll never listen to marvin gaye or the supremes the same way again
",val
positive,"i have two words to say about reign of fire . great dragons ! 
",val
positive,"clever , brutal and strangely soulful movie . 
",val
positive,"in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way . 
",val
positive,"less front-loaded and more shapely than the two-hour version released here in 1990 . 
",val
positive,"awkward but sincere and , ultimately , it wins you over . 
",val
